County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Cheboygan,Michigan,3,1,0,0,0.0%,45.4460469310001,-84.50037714699991,2020-04-02 22:55 EDT,26,031,25.458,0.11784115012962526
Osceola,Michigan,3,1,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-02 22:55 EDT,26,133,23.232,0.1291322314049587
Wexford,Michigan,3,1,0,0,0.0%,44.33836176,-85.57838222,2020-04-02 22:55 EDT,26,165,33.111,0.0906043308870164
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-04-02 22:55 EDT,26,051,25.289,0.07908576851595554
Newaygo,Michigan,2,1,0,0,0.0%,43.55418492,-85.80088959,2020-04-02 22:55 EDT,26,123,48.142,0.04154376635785801
Oceana,Michigan,2,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-02 22:55 EDT,26,127,26.417,0.07570882386342129
Ogemaw,Michigan,2,1,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-02 22:55 EDT,26,129,20.928,0.095565749235474
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-02 22:55 EDT,26,135,8.277,0.24163344206838222
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-02 22:55 EDT,26,113,15.006,0.06664001066240172
Arenac,Michigan,1,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-02 22:55 EDT,26,011,15.165,0.06594131223211343
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-04-02 22:55 EDT,26,033,37.834,0.026431252312734577
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-04-02 22:55 EDT,26,035,30.616,0.032662660047034234
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-02 22:55 EDT,26,039,13.836,0.07227522405319457
Dickinson,Michigan,1,1,0,0,0.0%,46.009223988,-87.87027984299989,2020-04-02 22:55 EDT,26,043,25.570,0.03910833007430583
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-02 22:55 EDT,26,061,36.360,0.027502750275027504
Iosco,Michigan,1,0,0,0,0.0%,44.3558242330001,-83.63589798699999,2020-04-02 22:55 EDT,26,069,25.247,0.03960866637620311
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-04-02 22:55 EDT,26,089,21.639,0.04621285641665512
Mackinac,Michigan,1,0,0,0,0.0%,46.081649603000066,-85.09492449699997,2020-04-02 22:55 EDT,26,097,10.817,0.09244707405010631
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-04-02 22:55 EDT,26,101,24.444,0.04090983472426771
